         212540 function calls (208312 primitive calls) in 0.461 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       23    0.000    0.000    0.003    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\patches.py:761(_update_patch_transform)
      202    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\cbook\__init__.py:2236(type_name)
      921    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\artist.py:792(get_visible)
      575    0.000    0.000    0.001    0.000 C:\Users\Admin\anaconda3\lib\sre_parse.py:254(get)
        5    0.000    0.000    0.000    0.000 {built-in method builtins.dir}
      143    0.000    0.000    0.002    0.000 C:\Users\Admin\anaconda3\lib\site-packages\numpy\core\fromnumeric.py:2249(any)
       70    0.000    0.000    0.002    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\transforms.py:605(count_overlaps)
       82    0.000    0.000    0.001    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\path.py:164(_fast_from_codes_and_verts)
      210    0.000    0.000    0.027    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\legend.py:1048(<genexpr>)
      169    0.000    0.000    0.003    0.000 C:\Users\Admin\anaconda3\lib\site-packages\numpy\core\fromnumeric.py:199(reshape)
        1    0.000    0.000    0.000    0.000 {method 'copy' of 'ImagingCore' objects}
       30    0.000    0.000    0.000    0.000 {built-in method builtins.round}
      247    0.000    0.000    0.002    0.000 {method 'max' of 'numpy.ndarray' objects}
       12    0.000    0.000    0.005    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\spines.py:156(get_window_extent)
  302/300    0.000    0.000    0.003    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\transforms.py:1715(transform)
      140    0.000    0.000    0.002    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\transforms.py:334(max)
      101    0.000    0.000    0.000    0.000 {method 'set_size' of 'matplotlib.ft2font.FT2Font' objects}
        4    0.000    0.000    0.136    0.034 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axis.py:1156(draw)
       20    0.000    0.000    0.001    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\spines.py:240(_adjust_location)
        7    0.000    0.000    0.005    0.001 <frozen importlib._bootstrap_external>:969(get_data)
      530    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\inspect.py:2631(__init__)
       12    0.000    0.000    0.001    0.000 {built-in method builtins.__build_class__}
        3    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
     1338    0.000    0.000    0.000    0.000 {built-in method nt.fspath}
        4    0.000    0.000    0.003    0.001 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axes\_base.py:2607(_update_title_position)
      262    0.000    0.000    0.001    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\text.py:1102(set_x)
      140    0.000    0.000    0.002    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\transforms.py:329(min)
      130    0.000    0.000    0.001    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\transforms.py:2433(composite_transform_factory)
       14    0.000    0.000    0.009    0.001 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axis.py:341(_apply_params)
      361    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\cbook\__init__.py:1830(_str_equal)
      149    0.000    0.000    0.001    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\artist.py:687(set_figure)
       55    0.000    0.000    0.004    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\patches.py:258(get_transform)
      419    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\cbook\__init__.py:857(<listcomp>)
      148    0.000    0.000    0.008    0.000 {method 'all' of 'numpy.ndarray' objects}
       54    0.000    0.000    0.001    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\transforms.py:1539(transform_path_non_affine)
      582    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\transforms.py:1865(get_matrix)
      131    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\rcsetup.py:623(validate_capstyle)
       40    0.000    0.000    0.002    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\lines.py:1277(update_from)
       54    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\transforms.py:1969(translate)
       16    0.000    0.000    0.001    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\ticker.py:2159(_validate_steps)
      716    0.000    0.000    0.000    0.000 {built-in method numpy.geterrobj}
        9    0.000    0.000    0.025    0.003 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axis.py:416(__init__)
      221    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\transforms.py:249(x0)
      100    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\markers.py:252(set_fillstyle)
      182    0.000    0.000    0.002    0.000 {method 'sum' of 'numpy.ndarray' objects}
      172    0.000    0.000    0.001    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\transforms.py:2346(transform_non_affine)
       87    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\numpy\core\fromnumeric.py:3075(ndim)
      530    0.000    0.000    0.000    0.000 {method 'values' of 'mappingproxy' objects}
      206    0.000    0.000    0.001    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\scale.py:118(get_transform)
       16    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\numpy\lib\function_base.py:1152(diff)
       14    0.000    0.000    0.004    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\patches.py:575(draw)
       40    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\ticker.py:821(<genexpr>)
      127    0.000    0.000    0.002    0.000 {method 'min' of 'numpy.ndarray' objects}
       30    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\cbook\__init__.py:536(__setitem__)
      262    0.000    0.000    0.001    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\text.py:1113(set_y)
        7    0.000    0.000    0.005    0.001 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\legend.py:1037(<listcomp>)
      170    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\ticker.py:292(fix_minus)
       76    0.000    0.000    0.001    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\backend_bases.py:900(set_clip_path)
      576    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\figure.py:435(_get_dpi)
        9    0.000    0.000    0.022    0.002 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axis.py:489(__init__)
      143    0.000    0.000    0.002    0.000 <__array_function__ internals>:2(any)
      389    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\text.py:1151(set_text)
      699    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\font_manager.py:752(get_family)
       22    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\cbook\__init__.py:168(connect)
      244    0.000    0.000    0.001    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\transforms.py:2055(transform)
     10/2    0.000    0.000    0.042    0.021 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\offsetbox.py:350(draw)
        6    0.000    0.000    0.041    0.007 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axis.py:1096(get_tightbbox)
        1    0.000    0.000    0.002    0.002 C:\Users\Admin\anaconda3\lib\fractions.py:4(<module>)
       60    0.000    0.000    0.001    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\text.py:1169(_preprocess_math)
      159    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\font_manager.py:819(set_family)
       96    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\transforms.py:339(intervalx)
      276    0.000    0.000    0.000    0.000 {method 'count' of 'str' objects}
       20    0.000    0.000    0.003    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\artist.py:723(set_clip_path)
       96    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\transforms.py:348(intervaly)
      970    0.000    0.000    0.000    0.000 {built-in method builtins.abs}
      160    0.000    0.000    0.001    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axis.py:295(set_label1)
       53    0.000    0.000    0.002    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\transforms.py:1937(rotate_deg)
       73    0.000    0.000    0.003    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\font_manager.py:932(copy)
      318    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\font_manager.py:1016(_normalize_font_family)
      198    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\numpy\lib\function_base.py:244(iterable)
      210    0.000    0.000    0.008    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\legend.py:1052(<genexpr>)
      127    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\rcsetup.py:617(validate_joinstyle)
  186/182    0.000    0.000    0.005    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axes\_base.py:649(viewLim)
      271    0.000    0.000    0.000    0.000 {method 'join' of 'str' objects}
       89    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\text.py:1137(set_verticalalignment)
        9    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:1431(find_spec)
      247    0.000    0.000    0.002    0.000 C:\Users\Admin\anaconda3\lib\site-packages\numpy\core\_methods.py:37(_amax)
      130    0.000    0.000    0.001    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\transforms.py:1267(__add__)
      120    0.000    0.000    0.002    0.000 <__array_function__ internals>:2(round_)
      376    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axes\_base.py:638(<genexpr>)
       84    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\ticker.py:2072(closeto)
      325    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\dtypes\generic.py:30(_check)
      160    0.000    0.000    0.001    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axis.py:308(set_label2)
      7/6    0.000    0.000    0.002    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\series.py:238(__init__)
      699    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\font_manager.py:786(get_stretch)
      258    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\rcsetup.py:600(_deprecate_case_insensitive_join_cap)
      699    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\font_manager.py:777(get_weight)
      7/3    0.000    0.000    0.001    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\indexes\base.py:250(__new__)
       40    0.000    0.000    0.001    0.000 C:\Users\Admin\anaconda3\lib\site-packages\numpy\core\fromnumeric.py:2490(ptp)
      574    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\path.py:202(vertices)
      226    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\transforms.py:259(y0)
      300    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\cbook\__init__.py:2291(<genexpr>)
      121    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\artist.py:354(set_transform)
       47    0.000    0.000    0.003    0.000 C:\Users\Admin\anaconda3\lib\site-packages\traitlets\traitlets.py:1565(trait_defaults)
       50    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\numpy\core\getlimits.py:366(__new__)
      120    0.000    0.000    0.001    0.000 C:\Users\Admin\anaconda3\lib\site-packages\numpy\core\fromnumeric.py:3168(around)
       38    0.000    0.000    0.003    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\transforms.py:666(<listcomp>)
        1    0.000    0.000    0.000    0.000 {built-in method binascii.b2a_base64}
        5    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\zmq\sugar\socket.py:432(send)
      198    0.000    0.000    0.001    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\transforms.py:2183(get_affine)
        1    0.000    0.000    0.005    0.005 C:\Users\Admin\anaconda3\lib\site-packages\PIL\TiffImagePlugin.py:41(<module>)
       32    0.000    0.000    0.001    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\transforms.py:2681(_revalidate)
      141    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\lines.py:67(_scale_dashes)
      556    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\inspect.py:2857(parameters)
      134    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\artist.py:935(set_visible)
       77    0.000    0.000    0.001    0.000 <__array_function__ internals>:2(concatenate)
       32    0.000    0.000    0.001    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\transforms.py:2666(__init__)
      100    0.000    0.000    0.003    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\markers.py:215(__init__)
  276/130    0.000    0.000    0.005    0.000 C:\Users\Admin\anaconda3\lib\site-packages\traitlets\traitlets.py:564(__get__)
        9    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axis.py:451(apply_tickdir)
       39    0.000    0.000    0.002    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\transforms.py:1732(transform_path_affine)
       63    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\offsetbox.py:314(<listcomp>)
       32    0.000    0.000    0.001    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axis.py:1610(_set_formatter)
       56    0.000    0.000    0.001    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\transforms.py:1765(frozen)
    38/13    0.000    0.000    0.042    0.003 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\offsetbox.py:339(get_extent)
       76    0.000    0.000    0.001    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\artist.py:850(_set_gc_clip)
      616    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\font_manager.py:800(get_size_in_points)
      120    0.000    0.000    0.002    0.000 <__array_function__ internals>:2(around)
      650    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\numpy\core\fromnumeric.py:2709(_amin_dispatcher)
      302    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\figure.py:438(_set_dpi)
      699    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\font_manager.py:764(get_style)
   334/63    0.000    0.000    0.002    0.000 C:\Users\Admin\anaconda3\lib\abc.py:100(__subclasscheck__)
       40    0.000    0.000    0.008    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\ticker.py:260(format_ticks)
       60    0.000    0.000    0.001    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\lines.py:1190(set_markerfacecolor)
      699    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\font_manager.py:771(get_variant)
        1    0.000    0.000    0.030    0.030 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axes\_base.py:1038(cla)
        5    0.000    0.000    0.017    0.003 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axis.py:2051(_update_label_position)
        7    0.000    0.000    0.008    0.001 <frozen importlib._bootstrap_external>:849(get_code)
       47    0.000    0.000    0.004    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\text.py:1190(set_fontproperties)
